schema_version,source_file,source_sha256,module,flow,symbol_id,parent_symbol_id,qualname,name,kind,line_start,line_end,visibility,decorators,status,whole_file_evidence,ledger_slice_ids,rust_targets,rust_locations,acceptance_evidence,blockers
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.use_gpu@79,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.use_gpu,use_gpu,method,79,80,public,"[""property""]",not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.mse@82,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.mse,mse,method,82,84,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.loss_fn@86,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.loss_fn,loss_fn,method,86,92,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.metric_fn@94,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.metric_fn,metric_fn,method,94,100,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.train_epoch@102,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.train_epoch,train_epoch,method,102,115,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.test_epoch@117,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.test_epoch,test_epoch,method,117,135,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.fit@137,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.fit,fit,method,137,199,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel.predict@201,qlib/contrib/model/pytorch_transformer_ts.py::TransformerModel@25,TransformerModel.predict,predict,method,201,219,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::PositionalEncoding@222,qlib/contrib/model/pytorch_transformer_ts.py::<module>@1,PositionalEncoding,PositionalEncoding,class,222,235,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::PositionalEncoding.__init__@223,qlib/contrib/model/pytorch_transformer_ts.py::PositionalEncoding@222,PositionalEncoding.__init__,__init__,method,223,231,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::PositionalEncoding.forward@233,qlib/contrib/model/pytorch_transformer_ts.py::PositionalEncoding@222,PositionalEncoding.forward,forward,method,233,235,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::Transformer@238,qlib/contrib/model/pytorch_transformer_ts.py::<module>@1,Transformer,Transformer,class,238,264,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::Transformer.__init__@239,qlib/contrib/model/pytorch_transformer_ts.py::Transformer@238,Transformer.__init__,__init__,method,239,247,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_transformer_ts.py,053bed36b9d712275fd1cd4735cc897a0adde196e2646f83b7773257d040d79f,qlib.contrib.model.pytorch_transformer_ts,contributed-models-workflows,qlib/contrib/model/pytorch_transformer_ts.py::Transformer.forward@249,qlib/contrib/model/pytorch_transformer_ts.py::Transformer@238,Transformer.forward,forward,method,249,264,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_utils.py,492cac0c6f2785bbc204aee08c2708d4d21911fe4a6dc3d93daf7da6c8a0ed74,qlib.contrib.model.pytorch_utils,contributed-models-workflows,qlib/contrib/model/pytorch_utils.py::<module>@1,,<module>,<module>,module,1,37,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/pytorch_utils.py,492cac0c6f2785bbc204aee08c2708d4d21911fe4a6dc3d93daf7da6c8a0ed74,qlib.contrib.model.pytorch_utils,contributed-models-workflows,qlib/contrib/model/pytorch_utils.py::count_parameters@7,qlib/contrib/model/pytorch_utils.py::<module>@1,count_parameters,count_parameters,function,7,37,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::<module>@1,,<module>,<module>,module,1,76,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::Chomp1d@7,qlib/contrib/model/tcn.py::<module>@1,Chomp1d,Chomp1d,class,7,13,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::Chomp1d.__init__@8,qlib/contrib/model/tcn.py::Chomp1d@7,Chomp1d.__init__,__init__,method,8,10,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::Chomp1d.forward@12,qlib/contrib/model/tcn.py::Chomp1d@7,Chomp1d.forward,forward,method,12,13,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalBlock@16,qlib/contrib/model/tcn.py::<module>@1,TemporalBlock,TemporalBlock,class,16,49,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalBlock.__init__@17,qlib/contrib/model/tcn.py::TemporalBlock@16,TemporalBlock.__init__,__init__,method,17,38,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalBlock.init_weights@40,qlib/contrib/model/tcn.py::TemporalBlock@16,TemporalBlock.init_weights,init_weights,method,40,44,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalBlock.forward@46,qlib/contrib/model/tcn.py::TemporalBlock@16,TemporalBlock.forward,forward,method,46,49,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalConvNet@52,qlib/contrib/model/tcn.py::<module>@1,TemporalConvNet,TemporalConvNet,class,52,76,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalConvNet.__init__@53,qlib/contrib/model/tcn.py::TemporalConvNet@52,TemporalConvNet.__init__,__init__,method,53,73,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/tcn.py,715e09752efba1e08ea5b45127ae6ed846e3f57eb5767d55769b4d4f8dabd7d3,qlib.contrib.model.tcn,contributed-models-workflows,qlib/contrib/model/tcn.py::TemporalConvNet.forward@75,qlib/contrib/model/tcn.py::TemporalConvNet@52,TemporalConvNet.forward,forward,method,75,76,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/xgboost.py,1e27774291b79463bd60675e5c8c4542ead32e9f319337ff7b94e263636ad88e,qlib.contrib.model.xgboost,contributed-models-workflows,qlib/contrib/model/xgboost.py::<module>@1,,<module>,<module>,module,1,85,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/xgboost.py,1e27774291b79463bd60675e5c8c4542ead32e9f319337ff7b94e263636ad88e,qlib.contrib.model.xgboost,contributed-models-workflows,qlib/contrib/model/xgboost.py::XGBModel@15,qlib/contrib/model/xgboost.py::<module>@1,XGBModel,XGBModel,class,15,85,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/xgboost.py,1e27774291b79463bd60675e5c8c4542ead32e9f319337ff7b94e263636ad88e,qlib.contrib.model.xgboost,contributed-models-workflows,qlib/contrib/model/xgboost.py::XGBModel.__init__@18,qlib/contrib/model/xgboost.py::XGBModel@15,XGBModel.__init__,__init__,method,18,21,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/xgboost.py,1e27774291b79463bd60675e5c8c4542ead32e9f319337ff7b94e263636ad88e,qlib.contrib.model.xgboost,contributed-models-workflows,qlib/contrib/model/xgboost.py::XGBModel.fit@23,qlib/contrib/model/xgboost.py::XGBModel@15,XGBModel.fit,fit,method,23,69,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/xgboost.py,1e27774291b79463bd60675e5c8c4542ead32e9f319337ff7b94e263636ad88e,qlib.contrib.model.xgboost,contributed-models-workflows,qlib/contrib/model/xgboost.py::XGBModel.predict@71,qlib/contrib/model/xgboost.py::XGBModel@15,XGBModel.predict,predict,method,71,75,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/model/xgboost.py,1e27774291b79463bd60675e5c8c4542ead32e9f319337ff7b94e263636ad88e,qlib.contrib.model.xgboost,contributed-models-workflows,qlib/contrib/model/xgboost.py::XGBModel.get_feature_importance@77,qlib/contrib/model/xgboost.py::XGBModel@15,XGBModel.get_feature_importance,get_feature_importance,method,77,85,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/__init__.py,b11f28b0f1acfdaf07b16d8867d41142e3546de0a05cd3e3b1b448100ae6c5c5,qlib.contrib.online,contributed-models-workflows,qlib/contrib/online/__init__.py::<module>@1,,<module>,<module>,module,1,21,public,[],whole_file_accepted,已验收：仅模块说明文本，无公开名称、导入、导出或其他副作用（2026-09-18）,"[""ledger-023""]","[""N/A (source-only absence contract)""]",[],"[""live Python AST/bytecode/import differential; stable/nightly reports contain 0 production files because no runtime implementation exists""]",[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::<module>@1,,<module>,<module>,module,1,148,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager@17,qlib/contrib/online/manager.py::<module>@1,UserManager,UserManager,class,17,148,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager.__init__@18,qlib/contrib/online/manager.py::UserManager@17,UserManager.__init__,__init__,method,18,44,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager.load_users@46,qlib/contrib/online/manager.py::UserManager@17,UserManager.load_users,load_users,method,46,53,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager.load_user@55,qlib/contrib/online/manager.py::UserManager@17,UserManager.load_user,load_user,method,55,75,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager.save_user_data@77,qlib/contrib/online/manager.py::UserManager@17,UserManager.save_user_data,save_user_data,method,77,93,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager.add_user@95,qlib/contrib/online/manager.py::UserManager@17,UserManager.add_user,add_user,method,95,133,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/manager.py,44bfcb3b1607a60d11e0ac206373532725d86c85e3ea2737a21c1d9bfef3c8a1,qlib.contrib.online.manager,contributed-models-workflows,qlib/contrib/online/manager.py::UserManager.remove_user@135,qlib/contrib/online/manager.py::UserManager@17,UserManager.remove_user,remove_user,method,135,148,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::<module>@1,,<module>,<module>,module,1,39,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel@13,qlib/contrib/online/online_model.py::<module>@1,ScoreFileModel,ScoreFileModel,class,13,39,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel.__init__@18,qlib/contrib/online/online_model.py::ScoreFileModel@13,ScoreFileModel.__init__,__init__,method,18,20,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel.get_data_with_date@22,qlib/contrib/online/online_model.py::ScoreFileModel@13,ScoreFileModel.get_data_with_date,get_data_with_date,method,22,27,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel.predict@29,qlib/contrib/online/online_model.py::ScoreFileModel@13,ScoreFileModel.predict,predict,method,29,30,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel.score@32,qlib/contrib/online/online_model.py::ScoreFileModel@13,ScoreFileModel.score,score,method,32,33,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel.fit@35,qlib/contrib/online/online_model.py::ScoreFileModel@13,ScoreFileModel.fit,fit,method,35,36,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/online_model.py,a2df775d838d8387a0a4ad3d6e7af79a55e1efb6798010eb3eb941c063b26191,qlib.contrib.online.online_model,contributed-models-workflows,qlib/contrib/online/online_model.py::ScoreFileModel.save@38,qlib/contrib/online/online_model.py::ScoreFileModel@13,ScoreFileModel.save,save,method,38,39,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::<module>@1,,<module>,<module>,module,1,320,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::Operator@27,qlib/contrib/online/operator.py::<module>@1,Operator,Operator,class,27,312,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::Operator.__init__@28,qlib/contrib/online/operator.py::Operator@27,Operator.__init__,__init__,method,28,36,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::Operator.init@39,qlib/contrib/online/operator.py::Operator@27,Operator.init,init,method,39,65,public,"[""staticmethod""]",not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::Operator.add_user@67,qlib/contrib/online/operator.py::Operator@27,Operator.add_user,add_user,method,67,87,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::Operator.remove_user@89,qlib/contrib/online/operator.py::Operator@27,Operator.remove_user,remove_user,method,89,100,public,[],not_started,,[],[],[],[],[]
1,qlib/contrib/online/operator.py,9a7d96efea6504059204a4fc2a5ccf784f8260ec9893333596dde4586f91ebdf,qlib.contrib.online.operator,contributed-models-workflows,qlib/contrib/online/operator.py::Operator.generate@102,qlib/contrib/online/operator.py::Operator@27,Operator.generate,generate,method,102,136,public,[],not_started,,[],[],[],[],[]
